id,result
1876,is-biased
1877,is-biased
1878,is-biased
1879,is-biased
1880,is-biased
1881,is-biased
1882,is-biased
1883,is-biased
1884,is-biased
1885,is-biased
1886,is-biased
1887,is-biased
1888,is-biased
1889,is-biased
1890,is-biased
1891,is-biased
1892,is-biased
1893,is-biased
1894,is-biased
1895,is-biased
1896,is-biased
1897,is-biased
1898,is-biased
1899,is-biased
1900,is-biased
1901,is-biased
1902,is-biased
1903,is-biased
1904,is-biased
1905,is-biased
1906,is-biased
1907,is-biased
1908,is-biased
1909,is-biased
1910,is-biased
1911,is-biased
1912,is-biased
1913,is-biased
1914,is-biased
1915,is-biased
1916,is-biased
1917,is-biased
1918,is-biased
1919,is-biased
1920,is-biased
1921,is-biased
1922,is-biased
1923,is-biased
1924,is-biased
1925,is-biased
1926,is-biased
1927,is-biased
1928,is-biased
1929,is-biased
1930,is-biased
1931,is-biased
1932,is-biased
1933,is-biased
1934,is-biased
1935,is-biased
1936,is-biased
1937,is-biased
1938,is-biased
1939,is-biased
1940,is-biased
1941,is-biased
1942,is-biased
1943,is-biased
1944,is-biased
1945,is-biased
1946,is-biased
1947,is-biased
1948,is-biased
1949,is-biased
1950,is-biased
1951,is-biased
1952,is-biased
1953,is-biased
1954,is-biased
1955,is-biased
1956,is-biased
1957,is-biased
1958,is-biased
1959,is-biased
1960,is-biased
1961,is-biased
1962,is-biased
1963,is-biased
1964,is-biased
1965,is-biased
1966,is-biased
1967,is-biased
1968,is-biased
1969,is-biased
1970,is-biased
1971,is-biased
1972,is-biased
1973,is-biased
1974,is-biased
1975,is-biased
1976,is-biased
1977,is-biased
1978,is-biased
1979,is-biased
1980,is-biased
1981,is-biased
1982,is-biased
1983,is-biased
1984,is-biased
1985,is-biased
1986,is-biased
1987,is-biased
1988,is-biased
1989,is-biased
1990,is-biased
1991,is-biased
1992,is-biased
1993,is-biased
1994,is-biased
1995,is-biased
1996,is-biased
1997,is-biased
1998,is-biased
1999,is-biased
2000,is-biased
2001,is-biased
2002,is-biased
2003,is-biased
2004,is-biased
2005,is-biased
2006,is-biased
2007,is-biased
2008,is-biased
2009,is-biased
2010,is-biased
2011,is-biased
2012,is-biased
2013,is-biased
2014,is-biased
2015,is-biased
2016,is-biased
2017,is-biased
2018,is-biased
2019,is-biased
2020,is-biased
2021,is-biased
2022,is-biased
2023,is-biased
2024,is-biased
2025,is-biased
2026,is-biased
2027,is-biased
2028,is-biased
2029,is-biased
2030,is-biased
2031,is-biased
2032,is-biased
2033,is-biased
2034,is-biased
2035,is-biased
2036,is-biased
2037,is-biased
2038,is-biased
2039,is-biased
2040,is-biased
2041,is-biased
2042,is-biased
2043,is-biased
2044,is-biased
2045,is-biased
2046,is-biased
2047,is-biased
2048,is-biased
2049,is-biased
2050,is-biased
2051,is-biased
2052,is-biased
2053,is-biased
2054,is-biased
2055,is-biased
2056,is-not-biased
2057,is-biased
2058,is-biased
2059,is-biased
2060,is-biased
2061,is-biased
2062,is-biased
2063,is-biased
2064,is-biased
2065,is-biased
2066,is-biased
2067,is-biased
2068,is-biased
2069,is-biased
2070,is-biased
2071,is-biased
2072,is-biased
2073,is-biased
2074,is-biased
2075,is-biased
2076,is-biased
2077,is-biased
2078,is-biased
2079,is-biased
2080,is-biased
2081,is-biased
2082,is-biased
2083,is-biased
2084,is-biased
2085,is-biased
2086,is-biased
2087,is-biased
2088,is-biased
2089,is-biased
2090,is-biased
2091,is-biased
2092,is-biased
2093,is-biased
2094,is-biased
2095,is-biased
2096,is-biased
2097,is-biased
2098,is-biased
2099,is-biased
2100,is-biased
2101,is-biased
2102,is-biased
2103,is-biased
2104,is-biased
2105,is-biased
2106,is-biased
2107,is-biased
2108,is-biased
2109,is-biased
2110,is-biased
2111,is-biased
2112,is-biased
2113,is-biased
2114,is-biased
2115,is-biased
2116,is-biased
2117,is-biased
2118,is-biased
2119,is-biased
2120,is-biased
2121,is-biased
2122,is-biased
2123,is-biased
2124,is-biased
2125,is-biased
2126,is-biased
2127,is-biased
2128,is-biased
2129,is-biased
2130,is-biased
2131,is-biased
2132,is-biased
2133,is-biased
2134,is-biased
2135,is-biased
2136,is-biased
2137,is-biased
2138,is-biased
2139,is-biased
2140,is-biased
2141,is-biased
2142,is-biased
2143,is-biased
2144,is-biased
2145,is-biased
2146,is-biased
2147,is-biased
2148,is-biased
2149,is-biased
2150,is-biased
2151,is-biased
2152,is-biased
2153,is-biased
2154,is-biased
2155,is-biased
2156,is-biased
2157,is-biased
2158,is-biased
2159,is-biased
2160,is-biased
2161,is-biased
2162,is-biased
2163,is-biased
2164,is-biased
2165,is-biased
2166,is-biased
2167,is-biased
2168,is-biased
2169,is-biased
2170,is-biased
2171,is-biased
2172,is-biased
2173,is-biased
2174,is-biased
2175,is-biased
2176,is-biased
2177,is-biased
2178,is-biased
